,Threshold,Feature,Direction,Alpha
0,1.6120000000000005,3.0,1.0,2.160985685633482
1,4.847999999999995,2.0,1.0,1.7061236089243703
2,6.509999999999987,0.0,-1.0,1.0294787190974855
3,5.031999999999996,2.0,1.0,0.9345564454831953
4,1.7080000000000006,3.0,1.0,0.5052117659229274
5,3.1019999999999914,1.0,-1.0,0.6015657702022972
6,4.911999999999996,0.0,-1.0,0.6688308103123648
7,1.7080000000000006,3.0,1.0,0.5590432793603028
8,3.1019999999999914,1.0,-1.0,0.6252185426554064
9,2.617999999999996,1.0,-1.0,0.45026912287234516
10,1.7080000000000006,3.0,1.0,0.6151251068102225
11,6.10199999999999,0.0,-1.0,0.43653651855991743
12,5.143999999999995,2.0,1.0,0.42493046552376873
13,3.1019999999999914,1.0,-1.0,0.5670462273880609
14,1.6120000000000005,3.0,1.0,0.5149787419748487
15,5.143999999999995,2.0,1.0,0.6182180995840189
16,6.203999999999989,0.0,-1.0,0.45731917019562474
17,4.911999999999996,0.0,-1.0,0.4646748921050762
18,1.3000000000000005,3.0,1.0,0.5400308795278144
19,5.143999999999995,2.0,1.0,0.4962826579438194
20,3.1019999999999914,1.0,-1.0,0.5365165160654044
21,1.7080000000000006,3.0,1.0,0.4657982300128268
22,4.911999999999996,0.0,-1.0,0.4444258953210825
23,5.931999999999991,0.0,1.0,0.45942472472870566
24,1.6120000000000005,3.0,1.0,0.36215339020819626
25,2.617999999999996,1.0,-1.0,0.5242117687571695
26,1.7080000000000006,3.0,1.0,0.4194107190544316
27,3.1019999999999914,1.0,-1.0,0.3914099684968519
28,5.031999999999996,2.0,1.0,0.4214225562186147
29,1.6120000000000005,3.0,1.0,0.46356247279835894
30,2.617999999999996,1.0,-1.0,0.4563447646013019
31,1.7080000000000006,3.0,1.0,0.39903582880702093
32,3.116000000000001,1.0,-1.0,0.40757535536357276
33,5.132999999999996,2.0,1.0,0.45403309890228627
34,1.6120000000000005,3.0,1.0,0.4744036709817123
35,2.617999999999996,1.0,-1.0,0.3968724641352327
36,1.7080000000000006,3.0,1.0,0.39167703429121176
37,3.1019999999999914,1.0,-1.0,0.3871601183815762
38,5.031999999999996,2.0,1.0,0.45252912727115535
39,6.509999999999987,0.0,-1.0,0.4616359357949593
40,1.7080000000000006,3.0,1.0,0.3820478357909565
41,3.1019999999999914,1.0,-1.0,0.44904832925557076
42,5.031999999999996,2.0,1.0,0.46083968430760325
43,1.6120000000000005,3.0,1.0,0.5581868325702076
44,4.911999999999996,0.0,-1.0,0.540998877301594
45,5.931999999999991,0.0,1.0,0.43827187548957136
46,3.116000000000001,1.0,-1.0,0.35048436019003576
47,5.143999999999995,2.0,1.0,0.4393683257821535
48,1.6120000000000005,3.0,1.0,0.46442225941850546
49,6.509999999999987,0.0,-1.0,0.4889381669205443
50,5.143999999999995,2.0,1.0,0.5745044446695157
51,1.6120000000000005,3.0,1.0,0.38167273056767276
52,2.617999999999996,1.0,-1.0,0.5049619146442144
53,1.7080000000000006,3.0,1.0,0.3653003200866422
54,1.7080000000000006,3.0,1.0,0.331901736812964
55,3.1019999999999914,1.0,-1.0,0.5850894987103756
56,5.031999999999996,2.0,1.0,0.487233598766202
57,1.6120000000000005,3.0,1.0,0.46605384540893063
58,2.617999999999996,1.0,-1.0,0.588370840588333
59,1.6120000000000005,3.0,1.0,0.3607326491540591
