,Threshold,Feature,Direction,Alpha
0,1.7080000000000006,3.0,1.0,1.4669284349179517
1,4.847999999999995,2.0,1.0,1.7061236089243703
2,1.7080000000000006,3.0,1.0,0.5275635883641856
3,4.904999999999996,2.0,1.0,0.6034587630181103
4,1.7080000000000006,3.0,1.0,0.3659464735678937
5,3.008000000000001,1.0,-1.0,0.5316812834037589
6,5.132999999999996,2.0,1.0,0.5085569023310273
7,5.9050000000000065,0.0,1.0,0.3934806274263948
8,1.7080000000000006,3.0,1.0,0.46175796592220364
9,1.5160000000000005,3.0,-1.0,0.4472606691726087
10,4.733999999999996,2.0,1.0,0.3660072737154565
11,5.132999999999996,2.0,1.0,0.345602871516743
12,6.325000000000008,0.0,-1.0,0.34669573538736054
13,2.702000000000001,1.0,1.0,0.36765177647260877
14,2.216,1.0,-1.0,0.38963046935712303
15,3.008000000000001,1.0,-1.0,0.41147387413363734
16,1.7080000000000006,3.0,1.0,0.3840744419612219
17,4.904999999999996,2.0,1.0,0.35834268215123555
18,5.132999999999996,2.0,1.0,0.27888432968553595
19,6.430000000000009,0.0,-1.0,0.34542255171858705
20,2.702000000000001,1.0,1.0,0.33465878526399173
21,2.216,1.0,-1.0,0.3264877911252425
22,5.9050000000000065,0.0,1.0,0.41736882597313935
23,5.132999999999996,2.0,1.0,0.37885926198463854
24,6.325000000000008,0.0,-1.0,0.3310442170494743
25,2.702000000000001,1.0,1.0,0.3141735465130465
26,2.216,1.0,-1.0,0.31206673004001373
27,3.116000000000001,1.0,-1.0,0.3297234657715782
28,1.7080000000000006,3.0,1.0,0.40596610281663537
29,4.904999999999996,2.0,1.0,0.3024933797734367
30,1.5160000000000005,3.0,-1.0,0.2862390335940985
31,1.7080000000000006,3.0,1.0,0.29728239960495484
32,3.116000000000001,1.0,-1.0,0.40757535536357276
33,5.132999999999996,2.0,1.0,0.45403309890228627
34,4.733999999999996,2.0,1.0,0.36341418319216
35,1.7080000000000006,3.0,1.0,0.34122232692993665
36,1.5160000000000005,3.0,-1.0,0.369944977523929
37,3.008000000000001,1.0,-1.0,0.32125340349956816
38,5.132999999999996,2.0,1.0,0.36081691539169986
39,4.733999999999996,2.0,1.0,0.32164190136737114
40,1.7080000000000006,3.0,1.0,0.3820478357909565
41,4.904999999999996,2.0,1.0,0.30441521590718756
42,1.5160000000000005,3.0,-1.0,0.27893000292944237
43,2.702000000000001,1.0,1.0,0.32356869691596857
44,2.8100000000000005,1.0,-1.0,0.2901476219450386
45,1.7080000000000006,3.0,1.0,0.3338906590417973
46,3.116000000000001,1.0,-1.0,0.35048436019003576
47,5.132999999999996,2.0,1.0,0.42869127183509126
48,3.116000000000001,1.0,-1.0,0.29623617139158637
49,2.216,1.0,-1.0,0.3569640485855206
50,2.702000000000001,1.0,1.0,0.3162347127564384
51,6.325000000000008,0.0,-1.0,0.334360873146867
52,5.132999999999996,2.0,1.0,0.28661621505971047
53,4.733999999999996,2.0,1.0,0.3398083557747684
54,1.7080000000000006,3.0,1.0,0.331901736812964
55,4.904999999999996,2.0,1.0,0.3091614368036199
56,2.216,1.0,-1.0,0.29890810686412256
57,3.116000000000001,1.0,-1.0,0.32945011040380195
58,1.7080000000000006,3.0,1.0,0.40886443133209915
59,5.9050000000000065,0.0,1.0,0.2869911845447165
