,threshold,feature,direction,alpha
0,0.6841501958570522,0.0,-1.0,0.28768207245178096
1,2.961993824699547,0.0,1.0,0.2708200311331698
2,-0.8496582166941867,0.0,1.0,0.32936919774167955
3,-2.8818455437150403,0.0,-1.0,0.24580635268175774
4,0.8652906450123263,1.0,-1.0,0.3510660513918871
5,-0.7450571237559253,1.0,1.0,0.3121129933951598
6,-2.691873817412396,1.0,-1.0,0.4083427654564844
7,0.8938922291643575,0.0,-1.0,0.3337727659895326
8,-2.691873817412396,1.0,-1.0,0.24325898405816485
9,0.8652906450123263,1.0,-1.0,0.2951204679288808
10,2.961993824699547,0.0,1.0,0.2179728671223037
11,-0.9523887425801998,1.0,1.0,0.3359801902828309
12,-2.691873817412396,1.0,-1.0,0.25094860751273823
13,-0.8496582166941867,0.0,1.0,0.345894649726909
14,-2.691873817412396,1.0,-1.0,0.25366647196606096
15,0.8938922291643575,0.0,-1.0,0.30079466801567456
16,-2.691873817412396,1.0,-1.0,0.21718436565723517
17,0.8652906450123263,1.0,-1.0,0.2797951691053391
18,-0.4877905836593867,1.0,1.0,0.21576560550933677
19,-2.691873817412396,1.0,-1.0,0.2756851948172524
20,-0.7279930462014731,0.0,1.0,0.29211470943328904
21,-2.691873817412396,1.0,-1.0,0.19230507748751852
22,0.6841501958570522,0.0,-1.0,0.28010643813658803
23,0.2717403112164592,1.0,-1.0,0.24039508262878995
24,-2.691873817412396,1.0,-1.0,0.2307019586028401
25,-0.9523887425801998,1.0,1.0,0.34461182893637216
26,-2.691873817412396,1.0,-1.0,0.2547611724184245
27,0.8652906450123263,1.0,-1.0,0.2474489075852541
28,-2.691873817412396,1.0,-1.0,0.1764858720775328
29,-0.6285706428220832,0.0,1.0,0.26211970439945453
